artist,song,link,text
Donna Summer,The Power Of One,/d/donna+summer/the+power+of+one_20300219.html,"You must always remember  
Life can be a challenge  
Life can seem impossible  
It's never easy, when so much is on the line  
  
But you can make a difference  
With courage you can set things right  
The gift to dream and make dream real,  
Is yours and mine  
  
The power of one!  
Begins with believing!  
It's starts in the heart  
Then flows through the soul  
And changes the world!  
Imagine how life will be  
When we stand in unity  
Each of us holds the key  
To the power of one!  
  
Each of us is chosen  
There's a mission just for you  
Just look inside  
You'll be surprised  
What you can do  
  
The power of one!  
Begins with believing!  
It's starts in the heart  
Then flows through the soul  
And changes the world!  
Imagine how life will be  
When we stand in unity  
Each of us holds the key  
To the power of one!  
  
Then one by one  
We can make the world  
A much better place!  
  
The power of  
One!  
Begins with believing!  
It's starts in the heart  
Then flows through the soul  
And changes the world!  
Imagine how life will be!  
When we stand in unity!  
Each of us holds the key  
It's inside of you and me!  
Each of us holds the key  
To the power of one!  
  
The power of one

"
Donna Summer,The Wanderer,/d/donna+summer/the+wanderer_20042357.html,"Woke up this morning  
Dragged myself across the bed  
Alice went to wonderland  
But I stayed home instead  
I started feeling bad  
'Cause I was left behind  
'Cause I'm a wanderer  
Oh yes, I'm a wanderer  
  
She climbed right through the mirror  
Oh that really blew my mind  
I think I'll follow through her rhythm  
And her rhyme  
I know I'm ready now  
It's just a little time  
'Cause I'm a wanderer  
I'm a wanderer  
  
'Cause I'm a wanderer  
I travel every place  
'Cause I'm a wanderer  
From here to outer space  
'Cause I'm a wanderer  
Got no time  
'Cause I'm a wanderer  
Just a wanderer  
  
Slipped down the back stair  
On my toes  
Then out the door  
They didn't hear  
Now they won't  
See me anymore  
'Cause I can't take  
That nine to five life  
It's a bore  
'Cause I'm a wanderer  
Just a wanderer  
  
And so it's up and out  
And on and off the road  
Won't have no troubles  
'Cause the whole world  
Is my home  
No need to worry  
'Cause I seldom am alone  
'Cause I'm wanderer  
I'm a wanderer  
  
'Cause I'm a wanderer  
I travel every place  
'Cause I'm a wanderer  
From here to outer space  
'Cause I'm wanderer  
Got no time  
'Cause I'm a wanderer  
Just a wanderer  
  
'Cause I'm a wanderer  
Just a wanderer  
  
Now you may see me  
Any time and any place  
And you may know me  
From the same look  
On your face  
And I don't know if I could  
Change your frame of mind  
'Cause I'm a wanderer  
Just a wanderer  
  
'Cause I'm a wanderer  
I travel every place  
'Cause I'm a wanderer  
From here to outer space  
'Cause I'm a wanderer  
Got no time  
'Cause I'm a wanderer  
'Cause I'm a wanderer  
'Cause I'm a wanderer  
'Cause I'm a wanderer  
I travel every place  
'Cause I'm a wanderer  
From here to outer space  
'Cause I'm a wanderer  
Got no time  
'Cause I'm a wanderer  
I travel every place  
'Cause I'm a wanderer  
From here to outer space  
'Cause I'm a wanderer  
Got no time

"
Donna Summer,The Way We Were,/d/donna+summer/the+way+we+were_20042306.html,"Spoken:  
Well you ladies out there  
You know what I'm  
I'm talkin' 'bout ya  
But you wanna know something?  
Did you ever try to remember or  
Or just place up a memory in your mind  
And it always seems so far away  
So hard to find  
  
Memories  
Light the corners of my mind  
Misty water-color memories  
Of the way we were  
  
Scattered pictures  
Of the smiles we left behind  
Smiles we gave to one another  
(oh yesterday) for the way we were  
  
Can it be that it was all so simple then  
Or has time rewritten every line  
If we had the change to do it all again  
  
Spoken:  
Tell me, how many of you would live your lives again  
I would too  
You girls?  
  
Memories  
May be beautiful and yet  
What's too painful to remember  
We simply choose to forget  
And so it's the laughter  
We will remember  
Whenever we remember  
  
The way we were  
The way we were  
Whoaaahhhh

"
Donna Summer,The Woman In Me,/d/donna+summer/the+woman+in+me_20042248.html,"Dancin' close feelin' restless  
It's a slow sultry night  
It'll take a lifetime til sunrise  
If you won't stay with me tonight  
Feel your breath caress my shoulder  
As your heart reads my mind  
You don't have to tell me anything  
I can see everything in your eyes  
It's so easy with you  
I don't need an excuse to be the woman in me  
It's so hard to believe that I'm feeling so free to be the woman in me  
Baby there's so much no man has ever touched of the woman in me  
I might be trembling,  
But I'm not scared  
Just my desire breaking free  
I've never had a chance like this before  
To unlock all the doors to the woman in me  
It's so easy with you  
I don't need an excuse to be the woman in me  
It's so hard to believe that I'm feeling so free  
To be the woman in me  
Like the dark side of the full moon  
I've never shown what I've showing to you  
It's so easy with you  
I don't need an excuse  
To be the woman in me  
It's so hard to believe that I'm feeling so free to be the woman in me  
It's so easy with you  
I don't need an excuse to be the woman in me  
It's so hard to believe that I'm feeling so free to be the woman in  
Me

"
Donna Summer,(Theme) Once Upon A Time (alternative),/d/donna+summer/theme+once+upon+a+time+alternative_20956681.html,"[Voice monologue over ""Once Upon A Time"" instrumental]  
  
Once upon a time, there was a girl  
She lived in the land of never-never  
Where everything real is unreal  
And only fairy tales come true  
Something like me and you  
  
But she believed that what she dreamed of could be real  
So she strived on to make it come true  
Fighting odds, not knowing what would come of her  
Never giving up the hope within her  
  
She carried on and on, because she believed  
That once, once in a time in her lifetime  
The things so unreal would be real  
  
And in the morning, one day when she awoke  
To find herself surrounded by the same old room  
She was disappointed  
  
So she dreamed and she dreamed  
And she dreamed and she dreamed and she dreamed  
And she said that fairy tales do come true  
'Cause I believe, I believe  
  
And she kept trying, and she kept right on fighting  
Till one day she met a man who held her tight  
And she fell in love  
  
Once upon a time, in the land of never-never  
Where all things real are unreal  
There lived a girl who believed  
That all things could be possible  
  
And one day she did awake  
And found herself somewhere else  
Beside her a brand new face  
Of someone that she loved

"
Donna Summer,Theme To Dream A Lot ( I Will Live For Love),/d/donna+summer/theme+to+dream+a+lot+i+will+live+for+love_20506813.html,"Theme to Dream a Lot (I will live for love) By, Donna Summers  
  
There's got to be a way that I can dream  
Simply close my eyes and see  
The worlds I've never known  
What places that my soul has been  
  
Sometimes I need to run away and hide  
I sail along so high  
Till nothing's in my sky  
Except the stars that fill my eyes  
  
[Chorus:]  
I'm searching for the one who holds the key  
To all this crazy life I lead  
Through galaxies in time  
A solitary star that joins  
  
Sometimes I need to close my eyes and breathe  
Inhale what life has given me  
A bastion to ignite  
A flaming heart in flight  
I close my eyes  
I breathe  
I'm free  
  
[Chorus:]  
  
I've always must have known  
A lover of his own  
'Cause that is when he wrote  
Everything I felt for love  
  
And I will fight for love in life and in love  
And I will hold the things above  
I'm strong enough to slay the dragon that's there  
I will live for love  
  
I've thought about this life  
This dream will never die  
So only know that I  
I will live for love  
  
Always must have known a lover of his own  
That is when he wrote everything I felt for love  
I will ever fight  
I will live for life  
I will live for love

"
Donna Summer,There Goes My Baby,/d/donna+summer/there+goes+my+baby_20042229.html,"All alone I sit looking out of the window  
And the rain just keeps coming on down  
Well I cry to myself  
So many things that I've done wrong  
Now I'm watching you walk out  
  
There goes my baby  
Moving on down the line  
Wonder where, wonder where  
Wonder where he is bound  
  
I broke his heart  
And made him cry  
Now I'm alone, so all alone  
What can I do, what can I do  
  
Where is he going  
How is he what is he gonna do  
Where is he going  
And what on earth will he be going through oh  
  
There goes my baby  
Moving on down the line  
Wonder where, wonder where  
Wonder where he is bound  
  
I broke his heart  
And made him cry  
Now I'm alone, so all alone  
What can I do, what can I do  
  
Sing this song forever  
Till we're back together

"
Donna Summer,To Turn The Stone,/d/donna+summer/to+turn+the+stone_20042275.html,"The moon retreats behind a silver cloud  
As darkness throws its cloak towards the earth  
And mystery replaces what thought we knew  
  
To turn the stone, to turn the stone  
The one dimension only shows one side  
But do we see the same through different eyes  
As you and I peer into life's kaleidoscope  
  
To turn the stone, to turn the stone  
Eternal sands of time shift endlessly  
Behind a veil of motionless disguise  
An eyelid flash is all it really seems to need  
  
To turn the stone, to turn the stone  
To turn the stone, to turn the stone

"
Donna Summer,True Love Survives,/d/donna+summer/true+love+survives_20042276.html,"On big alley stands a lady waiting  
For awhile  
Acting out an untold story like a  
Wounded child  
But the mystery of the circumstance  
Won't hide  
She believes true love survives  
True love survives  
  
Waiting for her long lost lover  
Returning from the war  
Though I know she knew the truth  
She also knew much more  
And the answer that she gave to all of us  
Whispered low saying  
True love survives  
True love survives  
  
Is she dreaming does she know  
A secret I can't see  
Maybe there's a trace of truth  
In all that she believes  
  
For one day I took a look deep down inside  
A voice cried saying true love's alive  
True love survives  
  
Only love will last forever true love will survive  
Only love will last forever true love will survive  
  
True is love is never-ending  
It's giving all and not pretending  
It's holding on although your heart  
Feels dead  
  
A quarter of a century of years  
Have gone by  
Still the dream of this peculiar  
Lady's kept alive  
So I'm holding tight to one who I desired  
A burning fire saying true love survives  
True love survives  
  
Only love will last forever  
Only love will last forever

"
Donna Summer,"Try Me, I Know We Can Make It",/d/donna+summer/try+me+i+know+we+can+make+it_10087864.html,"Try me, try me, try me, try me  
Just one time  
Try me, try me, try me, try me  
Anytime, oh try me for love  
Now baby don't you think you should  
  
Fill me, fill me, fill me, fill me  
Full of love  
Fill me, fill me, fill me, fill me  
To the top, fill me with love  
Now baby is my loving good  
  
I just want to feel your body close to mine  
I just want to share your love  
And baby all the time  
  
Try me, try me, try me, try me  
Just one time  
Try me, try me, try me, try me  
Anytime, oh try me for love  
Now baby don't you think you should  
  
I just want to feel your body close to mine  
I just want to share your love  
And baby all the time  
  
Try me, try me, try me, try me  
Just one time  
Try me, try me, try me, try me  
Just one time  
Anytime, oh try me for love  
Now baby don't you think you should  
Try me, try me, try me, try me  
Just one time  
Try me, try me, try me, try me  
Just one time  
Try me, try me, try me, try me  
Just one time  
Try me, try me, try me, try me  
Just one time  
  
Try me...  
Oh try me baby, you try me...  
I want you to try me...  
Try me...  
  
I know, I know, I know, I know  
I know, I know, I know, I know  
I know, I know, I know, we can make it  
  
I know, I know, I know, I know  
I know, I know, I know, I know  
I know, I know, I know, we can make it  
  
You've got an easy way to make me cry  
My love for you  
And I can tell by the hungry way you look  
That you know just what to do  
  
We can make it, if we try  
We can make it, touch the sky  
We can make it, if we try  
We can make it, get on high  
  
I want to come up there with you right now  
And reach the stormy top  
I want to hold on tight with all my might  
And pray you'll never stop  
  
We can make it, if we try  
We can make it, touch the sky  
We can make it, if we try  
We can make it, get on high  
  
Try me I know we can make it  
I know if we try  
Try me I know we can make it  
I know if we try...

"
Donna Summer,Unconditional Love,/d/donna+summer/unconditional+love_20042347.html,"What a man  
You know it's a bright and shiny day  
I want to say something to you  
I love you just like ja do  
  
We know a place  
Where ja's people can run free  
A new kind of love  
And we call it agape  
Don't take too long to find  
True love transcends all time  
That non-reacting, everlasting love  
  
[Chorus: x2]  
Give me your unconditional love  
The kind of love I deserve  
The kind I want to return  
  
Don't try to change or tear your  
Brother down  
Let him make his mistakes  
And he will come around  
Hasten just to pray and ja's true  
Word obey  
In non-reacting, everlasting love  
  
[Chorus: x3]  
  
Give me your unconditional love  
My torn heart to discern  
This agape love to learn  
  
Hasten just to pray and ja's true  
Word obey  
In non-reacting, everlasting love  
  
[Chorus: x3]

"
Donna Summer,Virgin Mary (german Edition Track),/d/donna+summer/virgin+mary+german+edition+track_20553434.html,"Look at the lady with the crazy stare in her eyes  
Looks way past 50 though she's barely 35  
Sleeps most days in the city park  
Every night down at Casey's bar  
And if she talks at all you hear her say  
""I was a lovely girl in my younger days""  
She was the prettiest girl this town had ever seen  
But she dressed too gaudy for the likes of the people here  
Out every night living life to the full  
A string of men at her beck and call  
But smalltown people got smalltown ways  
And soon she was stuck with a brandnew name  
Hey Virgin Mary  
Lover of lovers  
How many others  
Your bed is never empty  
It must bring you plenty  
Oh that fateful night there was thunder in the air  
The women were angry and the men felt like a share  
A lynch mob frenzy came over the town  
Grabbed hold of Mary, threw her down to the ground  
The first man there that had Mary laid  
Staggered back with shock on his face  
Hey Virgin Mary  
Be true to your name  
We've put you to shame  
You're not what we thought  
The victim of talk!  
Hey Virgin Mary  
Rumour was your ruin  
Evil talk was your undoing  
Heavy on the conscience  
Jealous talk and nonsense  
You were really like your name  
And we put you to shame  
You're not really what we thought  
Jealous talk and nonsense

"
Donna Summer,Voices Cryin' Out,/d/donna+summer/voices+cryin+out_20042194.html,"Voices cryin' out, voices cryin' out  
Voices cryin' out in the night hear them call  
Voices cryin' out hear them call  
It's a night  
Like no other night  
It's a day  
Almost turning gray  
It's a heart  
Like a broken heart  
It's a wheel  
At the end of day  
It's the plight  
Of a boy who's scared  
Of the waves rushing out  
And the wind in the air  
It's the sight  
Of one longing to taste  
Of life  
Voices crying out in the night hear them call  
Voices from some foreign shore  
Visions that seem an incredible dream  
Echoing for more  
Voices crying out in the night hear them call  
Voices crying out hear them call  
It's a song  
Of a love unsung  
It's the pain  
Of just being young  
It's a cry  
Of a voice unheard  
Of a face  
Speaking silent words  
It's the hope  
That the time goes by  
Take you upon a wing  
Teach your soul to fly  
It's a wish  
That you'll live your experience life  
Voices crying out in the night hear them call  
Voices from some foreign shore  
Vision that seem an incredible dream  
Echoing for more  
Voices crying out in the night hear them call  
Voices crying out hear them call  
Oh do you know how it feels to be free  
Walking your path of life  
Embracing destiny one day at a time  
Voices cryin' out...oh can't you hear them  
Voices cryin' out...listen please, listen to the future  
Voices cryin' out...millions and millions and millions of voices  
Voices cryin' out...oh oh oh oh  
Voices crying out in the night hear them call  
Voices from some foreign shore  
Vision that seem an incredible dream  
Echoing for more  
Voices crying out in the night hear them call  
Voices crying out hear them call  
Voices crying out in the night hear them call  
Voices from some foreign shore  
Vision that seem an incredible dream  
Echoing for more  
Voices cryin' out  
Voices cryin' out  
Voices cryin' out...  

"
George Strait,A Real Good Place To Start,/g/george+strait/a+real+good+place+to+start_20059421.html,"Still reelin' from a relationship  
That left me torn in two  
Tryin' to find that first step  
That leads to someone new  
Gettin' me back together  
Didn't know it could be so hard  
But if I'm ever gonna mend this broken heart  
You look like a real good place to start  
  
I need a new beginning  
And girl you fit right in  
Sometimes a new beginning  
Is found in an old friend  
If I'm ever gonna mend this broken heart  
You look like a real good place to start  
  
There've been times when you and him  
Just couldn't get along  
I'd hear your knock and let you in  
Be your shoulder to cry on  
And now he's finally left you  
And I've find you in my arms  
If I'm ever gonna mend this broken heart  
You look like a real good place to start  
  
I need a new beginning  
And girl you fit right in  
Sometimes a new beginning  
Is found in an old friend  
If I'm ever gonna mend this broken heart  
You look like a real good place to start  
  
If I'm ever gonna mend this broken heart  
You look like a real good place to start

"
George Strait,Ace In The Hole,/g/george+strait/ace+in+the+hole_20059616.html,"You've got to have an ace in the hole.  
A little secret that nobody knows.  
Life is a gamble, a game we all play,  
But you need to save something for a rainy day.  
You've got to learn to play your cards right if you expect to win in life.  
Don't put it all on the line for just one roll.  
You've got to have an ace in the hole.  
  
If you're headed down a one way street.  
And you're not sure it's the way you wanna go.  
In money or love, or all the above,  
Have a little more than what you show.  
When life deals out a surprise  
Have a few surprises of your own.  
No matter what you do, no matter where you go  
You've got to have an ace in the hole.  
  
You've got to have an ace in the hole.  
A little secret that nobody knows.  
Life is a gamble, a game we all play,  
But you need to save something for a rainy day.  
You've got to learn to play your cards right if you expect to win in life.  
Don't put it all on the line for just one roll.  
You've got to have an ace in the hole.  
  
Don't put it all on the line for just one roll  
You've got to have an ace in the hole.  
No matter what you do, no matter where you go  
You've got to have an ace in the hole.

"
George Strait,Adalida,/g/george+strait/adalida_20182249.html,"[Chorus]  
Adalida, pretty little Cajun queen  
Sweet Dixie flower, the bell of the bayou  
You're every young mans dream  
Adalida, I'd walk through the hurricane  
To stand beside ya sweet Adalida I'd swim the Ponchartrain  
  
Oh no, here ya coming down the road  
With your cotton dress a swishing  
You're getting some attention  
From all the boys in Thibodaux  
Oh my, you're really filling up their eyes  
Smiling and a winking  
I know what they're thinking  
But I'm the only one who loves you so  
  
[Chorus]  
  
Oh no, the hottest little dish I know  
I know that you can tell it  
You're making me so jealous  
From my head down to my toes  
Oh me, you could make a red neck green  
The way that you're a looking  
You got me a cooking  
And I ain't talking bout Etoufee'  
  
[Chorus: x2]  
  
To stand beside ya sweet Adalida  
To stand beside ya sweet Adalida  
Just to stand beside of my sweet Adalida  
I'd swim the Ponchartrain

"
George Strait,Always Never The Same,/g/george+strait/always+never+the+same_20059392.html,"I know why I'm intrigued  
You keep surprisin' me  
Somewhere between the lines  
There's no way to define  
Every move you make  
Always never the same  
  
Call me mesmerized  
Somewhat hypnotized  
Somehow in conversation  
I'm lost in sweet temptation  
Every word you say  
Always never the same  
  
I can't count the ways  
You take my breathe away  
Always never the same  
  
I can't count the ways  
You take my breathe away  
Always never the same  
Always never the same  
Always never the same

"
George Strait,Amarillo By Morning,/g/george+strait/amarillo+by+morning_20059460.html,"Amarillo by mornin'  
Up from San Antone  
Everything that I got  
Is just what I've got on  
  
When that sun is high in that Texas sky  
I'll be buckin' at the county fair  
Amarillo by mornin'  
Amarillo, I'll be there  
  
They took my saddle in Houston  
Broke my leg in Santa Fe  
I lost my wife and a girlfriend  
Somewhere along the way  
  
But I'll be lookin' for 8 when they pull that gate  
And I hope that judge ain't blind  
Amarillo by mornin'  
Amarillo's on my mind  
  
Amarillo by mornin'  
Up from San Antone  
Everything that I got  
Is just what I've got on  
  
I ain't got a dime but what I got is mine  
I ain't rich but Lord I'm free  
Amarillo by mornin'  
Amarillo's where I'll be  
  
Amarillo by mornin'  
Amarillo's where I'll be

"
George Strait,Any Old Love Won't Do,/g/george+strait/any+old+love+wont+do_20288972.html,"I've seen ladies look at me  
With want to in their eyes  
But each time they do  
I think of you and it makes me realize  
Just any old love won't do  
  
No, any old love won't do  
I don't want to love  
If it isn't with you  
Just any old love won't do  
  
You've got the only arms  
I've ever come runnin' to  
Love has always led me to your bed  
Just any old love won't do  
  
No, Any old love won't do  
Just any old love won't do  
I don't want to love  
If it isn't with you  
Just any old love won't do  
  
Just any old love won't do  
No, any old love won't do  
I don't want to love  
If it isn't with you  
Just any old love won't do  
  
No, any old love won't do  
Just any old love won't do  
I don't want to love  
If it isn't with you  
Just, any old love won't do  
  
No, any old love won't do  
Just any old love won't do  
I don't want to love  
If it isn't with you  
Just, any old love won't do.

"
George Strait,As Far As It Goes,/g/george+strait/as+far+as+it+goes_10130451.html,"Lately I've found myself fallin'  
Deeper in love with you  
I'm not the kind of guy  
Who gets swept away  
So here's what I'm gonna do  
I'm gonna give you this heart of mine  
But that's where I draw the line  
  
[Chorus]  
I'm only gonna give you everything  
Take it a mile beyond the end of the road  
I'm gonna love you one day past forever  
But that's as far as it goes  
  
I know it may not sound like much  
But baby, make no mistake  
I'm gonna treat you with more tenderness  
Than any one woman can take  
I'm gonna make all your dreams come true  
But after that, baby, I'm through  
  
[Chorus]  
  
You've got your limits, I've got mine  
I'm only gonna go the distance  
Time after time  
  
[Chorus]  
  
But that's as far as it goes

"
George Strait,Away In A Manger,/g/george+strait/away+in+a+manger_20350203.html,"[Chorus]  
Away in a manger  
No crib for a bed  
The little lord Jesus laid down his sweet head  
The stars in the sky look down where he lay  
The little Lord Jesus asleep on the hay  
  
The cattle all glory the baby awakes  
But little Lord Jesus no crying he makes  
I love the Lord Jesus look down from the sky  
And stay by my cradle till morning is ney.  
  
[Chorus]  
Away in a manger  
No crib for a bed  
The little lord Jesus laid down his sweet head  
The stars in the sky look down where he lay  
The little Lord Jesus asleep on the hay.

"
George Strait,Back To Bein' Me,/g/george+strait/back+to+bein+me_20059495.html,"I'm back to bein' me  
I'm back to bein' nobody  
The who I was before I was your used to be  
I'm back to bein' me  
I'm back to who I was  
Before I was the one who fell in love  
With the one who never, ever was in love  
I'm back to bein' me  
  
These eyes that used to cry myself to sleep  
Now they're dry they don't lay me down to weep  
For the first time in a long time I like seeing what I see  
No thanks to you  
I'm back to bein' me  
  
These eyes that used to cry myself to sleep  
Now they're dry they don't lay me down to weep  
For the first time in a long time I like seeing what I see  
No thanks to you  
I'm back to bein' me  
  
I'm back to bein' me  
I'm back to bein' nobody  
The who I was before I was your used to be  
I'm back to bein' me  
I'm back to who I was  
Before I was the one who fell in love  
With the one who never, ever was in love  
I'm back to bein' me  
  
I'm back to bein' me  
I'm back to bein' me

"
George Strait,Bigger Man Than Me,/g/george+strait/bigger+man+than+me_20059496.html,"Never thought too much about her leavin'  
I'd find someone there was no doubt  
But this time the feelin' is strange and different  
Since she's been gone there's one thing I found out  
  
[Chorus]  
It takes a mighty man to live with lonesome  
Some big men might live with misery  
But there's one thing I know, for sure it's certain  
It's for sure it's gonna take a lot bigger man than me  
  
I've never suffered much in the hurtin' line  
I've always been as good as any man  
But show me who can lose in love and like it  
And I'll be the first to proudly shake his hand

"
George Strait,Blame It On Mexico,/g/george+strait/blame+it+on+mexico_20059596.html,"In a bar in Acuna called Ma Crosby's  
I found myself not feeling any pain  
I told a 'Frisco girl I'd come for freedom  
She said she'd only come to catch a train  
  
We struck up some idle conversation  
Traded all the troubles on our minds  
One thing led to another in the evening  
And I fell in love again for my last time  
  
Blame it on Mexico if you need a reason  
Say too much guitar music, tequila, salt and lime  
Blame it on Mexico, but she's the reason  
That I fell in love again for my last time  
  
Daylight dawned and found me in Del Rio  
In a rundown motel room as dark as hell  
I felt all the pains of a morning after  
And all alone as far as I could tell  
  
Why she left I have no way of knowing  
I guess she caught her train and that's a crime  
She took everything I ever wanted  
And I fell in love again for my last time  
Blame it on Mexico if you need a reason  
Say too much guitar music, tequila, salt and lime  
Blame it on Mexico, but she's the reason

"
George Strait,Blue Clear Sky,/g/george+strait/blue+clear+sky_20059461.html,"You swear you've had enough, you're ready to give up  
On that little lie they call love, then out of the blue clear sky  
Fallin' right into your hands, like rain on the desert sand  
It's the last thing you had planned out of the blue clear sky.  
  
Here she comes a walkin' talkin' true love  
Sayin' I been lookin' for you love  
Surprise your new love has arrived  
Out of the blue clear sky.  
  
Ain't love a funny thing, one day you're givin' up the dream  
And the next you're pickin' out a ring out of the blue clear sky.  
  
Here she comes a walkin' talkin' true love  
Sayin' I been lookin' for you love  
Surprise your new love has arrived  
Out of the blue clear sky.

"
George Strait,Blue Is Not A Word,/g/george+strait/blue+is+not+a+word_20156822.html,"I've never once in my life met someone like you  
I don't know what the word blue means  
As long as I'm with you  
You fill me so completely through everything you do  
Blue is not a word at all  
As long as I'm with you  
  
Most of the time in my past  
Blue is all I knew  
But now that we're together  
O' how I love you  
I'm so glad I've found you  
You've made my dreams come true  
Blue is not a word at all  
As long as I'm with you  
  
Most of the time in my past  
Blue is all I knew  
But now that we're together  
O' how I love you  
I'm so glad I've found you  
You've made my dreams come true  
Blue is not a word at all  
As long as I'm with you

"
George Strait,Blue Melodies,/g/george+strait/blue+melodies_21061476.html,"I don't know how to write you a song  
That says, I'm sorry, I know I was wrong  
I can't find the words that don't make it cheap  
It's right on the verge and just out of reach  
It must be a sad song with a blue melody  
And I'll bet you it's lonesome, as lonesome as can be  
But I'm starting to wonder if there's such a thing  
As a sad song that's too sad to sing  
  
Maybe tonight, maybe this time tomorrow  
Me and this guitar will get right with this sorrow  
And I'll play it for you, and you'll come back to me  
'Cause you were always a fool for the blue melodies  
  
So it must be a sad song in three quarter time  
That chills down to the bone when the steel guitars cry  
But if it's not the one that brings you home to me  
Then it's just a sad song that's too sad to sing  
  
Awe but if it's not the one that brings you back to me  
Then it's just a sad song that's too sad to sing  
  
Oh, it's just a sad song that's too sad to sing

"
George Strait,By The Light Of A Burning Bridge,/g/george+strait/by+the+light+of+a+burning+bridge_10130694.html,"Oh, I've been stumblin' through the darkness  
Tryin' to feel the ground beneath my feet  
Afraid of movin' much in any direction  
Stuck where the past and the future meet  
  
But I fin'lly got my first good look  
A little fire was all it too  
An' as the flames grew brighter  
I saw everything that I'd missed  
Once you get your courage up  
You light a match an' your eyes adjust  
It's amazing what a man can see  
By the light of a burnin' bridge  
  
An' there were things I saw that I'm not proud of  
Things that I'd do diff'rent now from then  
But when I really make myself get honest  
It's over and I can't go back again  
  
'Cause I fin'lly got my first good look  
A little fire was all it took  
An' as the flames grew brighter  
I saw everything that I'd missed  
Once you get your courage up  
You light a match an' your eyes adjust  
It's amazing what a man can see  
By the light of a burnin' bridge  
  
It sure is hard to let go and to leave the past behind  
But there ain't no other way that you can find some peace of mind  
  
When I fin'lly got my first good look  
A little fire was all it took  
An' as the flames grew brighter  
I saw everything that I'd missed  
Once you get your courage up  
You light a match an' your eyes adjust  
It's amazing what a man can see  
By the light of a burnin' bridge  
It's amazing what a man can see  
By the light of a burnin' bridge

"
George Strait,Carrying Your Love With Me,/g/george+strait/carrying+your+love+with+me_20059422.html,"Baby all I've got is this beat-up leather bag  
And everything I own don't fill up half  
But don't you worry 'bout the way I pack  
All I care about is getting back real soon  
A good-bye kiss is all I need from you  
  
[Chorus]  
'Cause I'm carrying your love with me  
West Virginia down to Tennessee  
I'll be moving with the good Lord's speed  
Carrying your love with me  
It's my strength, for holding on  
Every minute that I have to be gone  
I'll have everything I'll ever need  
Carrying your love with me  
  
On a lonely highway, stuck out in the rain  
Darling all I have to do is speak your name  
The clouds rollback and the waters part  
The sun starts shining in my heart for you  
You're right there in everything I do  
  
[Chorus: x2]

"
George Strait,Check Yes Or No,/g/george+strait/check+yes+or+no_20059462.html,"It started way back in third grade  
I used to sit beside Emmylou Hayes  
A pink dress, a matching bow, and her ponytail  
She kissed me on the school bus but told me not to tell  
Next day I chased her around the playground  
Cross the monkey bars to the merry-go-round  
And Emmylou got caught passing me a note  
Before the teacher took it I read what she wrote  
  
[Chorus]  
Do you love me do you want to be my friend  
And if you do  
Well then don't be afraid to take me by the hand  
If you want to  
I think this is how love goes  
Check yes or no  
  
Now we're grown up and she's my wife  
Still like two kids with stars in our eyes  
Not much has changed I still chase Emmylou  
Up and down the hall around the bed in our room  
Last night I took her out in a white limousine  
Twenty years together she still gets to me  
Can't believe it's been that long ago  
When we got started with just a little note  
  
[Chorus]

"
George Strait,Cow Town,/g/george+strait/cow+town_20059534.html,"C'mon along and we'll go down  
To a place in Texas called Cow Town  
You'll never meet a stranger there  
Everybody knows if you're in town  
  
They'll meet you with a smile and a  
'Howdy, how you all?' and just a little while  
You'll get that Texas drawl  
The hats are wide, and the boots are brown  
You'll just love this place called Cow Town  
  
No matter where I may wonder  
No matter where I may roam  
There's a place way down yonder  
I'm goin' there and make it my home  
  
C'mon along and we'll go down  
To a place in Texas called Cow Town  
You'll never meet a stranger there  
Everybody knows if you're in town  
  
They'll meet you with a smile and a  
'Howdy, how you all?' and just a little while  
You'll get that Texas drawl  
The hats are wide, and the boots are brown  
You'll just love this place called Cow Town  
  
You'll just love this place called Cow Town

"
George Strait,Dance Time In Texas,/g/george+strait/dance+time+in+texas_20059587.html,"It's dance time in Texas and were striking up the band  
Let's go honky tonkin' honey take my hand  
  
It's dance time in Texas where the wine and music flows  
We'll do that Texas two step and that old cotton eyed Joe  
I'll take you honky tonkin' in my old pick up truck  
It's dance time in Texas and the music lifts you up  
It's dance time in Texas and were striking up the band  
We'll go honky tonkin' honey take my hand  
  
It's dance time in Texas where the wine and music flows  
We'll do that Texas two step and that old cotton eyed Joe  
Now it's time for a slow dance and we're waltzing oh so close  
It's dance time in Texas and your the one I love the most  
It's dance time in Texas and were striking up the band  
We'll go honky tonkin' honey take my hand  
It's dance time in Texas where the wine and music flows

"
George Strait,Deep In The Heart Of Texas,/g/george+strait/deep+in+the+heart+of+texas_20059463.html,"The stars at night - are big and bright  
Deep in the heart of texas.  
The prairie sky - is wide and high  
Deep in the heart of texas.  
The sage in bloom - is like perfume  
Deep in the heart of texas.  
Reminds me of - the one I love  
Deep in the heart of texas.  
The cowboys cry - ki-yip-pie-yi  
Deep in the heart of texas.  
The rabbits rush - around the brush  
Deep in the heart of texas.  
The coyotes wail - along the trail  
Deep in the heart of texas.  
The doggies bawl - and bawl and bawl  
Deep in the heart of texas.

"
